tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
DISCARDED,0,Energy UK,Industry Body,Google News: New Civil Engineer (backstop),news.google.com,2026-05-13T09:15:11+00:00,UK’s last coal-heated hospital completes switch to clean energy - New Civil Engineer,https://news.google.com/rss/articles/CBMiswFBVV95cUxPT1phUXFKUnJFYWd0a0lraERTdTI2Sk9iSDRWVGxmSVJKbV9JTnk5SW04ZktybWMxOGlXaGlPZVpVa25tZzc0c0ZhVHFOLUlJeUJadjllaDJBT2IwenFWMzUtc0ZyY0JDc1NUTFNpSkpWeEVNMWk2YVFRVDR2R045amJWbUYtUWs3b0ltNVIzWUoxZWlmVU9QdEFqNExrS2FvVWZkQ1N5YmFDS1l3X1E5TW9mbw?oc=5,UK’s last coal-heated hospital completes switch to clean energy New Civil Engineer,,
MENTIONED,10,SSEN,Electricity,Google News: SSEN,news.google.com,2026-05-14T09:17:00+00:00,SSEN Transmission outlines east coast electricity network plans - Scottish Construction Now,https://news.google.com/rss/articles/CBMisgFBVV95cUxPQldoalUwc3ZCRzhUY0d3enpDM09Zb0lKdGVoNmFTVkl0c3plbUctcS1DZ0J3cUZvM3ZWaU1wWFpZSkhKQ2Fma0hmQUlqZUw1d2tLVlNGNmVfdkdHeW95QlVOdVBNTmd0dmJPYy1FTWhJYjhxazRTUV9DYU9UU3RfNi13M0Z1ZUN3eVlVWGlpZ2ZwczBLRGZ5OVhsdVNXcDJtRWJmN0VqZVdGSEZFWGhaSVpn?oc=5,SSEN Transmission outlines east coast electricity network plans Scottish Construction Now,media_and_events,+1 other outlet covered this
MENTIONED,9,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-15T12:57:50+00:00,How to add streaming services to your Virgin Media bill - Virgin Media,https://news.google.com/rss/articles/CBMikgFBVV95cUxNQzhNdWprSGQzeGtvcklYZG1VaGVKcUJzWExod0VNNU5mX3pfRW5FaGNKNHZPOVdCVjJEQm14MjZncnFFd1VzcFVYSmZQd0lGdWVCNEtBcWZNdGRZbkszZmdkQkhIMDRwQ0o4Y1VCOWhpRkZGMzU1WUt3d0ZwcFB6RVFkR2o4eHFDZHktTGprMWl6UQ?oc=5,How to add streaming services to your Virgin Media bill Virgin Media,media_and_events,
MENTIONED,9,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-05-12T07:55:12+00:00,"Responsible Business Built In: Virgin Media O2 to help 500,000 low-income households stay connected as part of new ESG strategy - Virgin Media O2",https://news.google.com/rss/articles/CBMi8AFBVV95cUxQMTBidXFULXBpbVIxOGVlRjUtYlNndlA1TWRPRlZKbHUxblpsQjU2V2Q0bFZ1OXgyZHhndUJDM09rZW5PSUlqcC1xUnZvRllVOF9STzRCMV95UHVzcEZXYmVzaTZ4NGZsYllHSDJ2SFg3UXRfM0hTTkt4SHp0eTZabmhxNzNZUDRheVdUMVNWQ0RTZWp3cUc3M2VlTGhXdEw3VGhfZkN2bGdHVVBDS1ppNzdZa0pEQjZoZDBtVzR4SUZDbXE4cjBvSF9UT1h6YTFtR0ExNjV4cXRlS3R5dmZwR242YmJFYjUxd1VmMkpPNnA?oc=5,"Responsible Business Built In: Virgin Media O2 to help 500,000 low-income households stay connected as part of new ESG strategy Virgin Media O2",sustainability_and_net_zero,
MENTIONED,8,Thames Water,Water,Google News: Ofwat,news.google.com,2026-05-17T14:57:24+00:00,Thames Water investors say temporary nationalisation would slow its recovery - Trending Now Infrastructure,https://news.google.com/rss/articles/CBMixgJBVV95cUxNSGNvdWFNZzRTY3o2OWgwZUdxZXpGaUZiaWc2TTBoeWxYLXlFV2FRMGtpZFVBZnZybjZkOU1oWlFZRGpnOVRvT3BmSXNPUzZ4RDRILWVOWDJYRldkZGFhZEV0eUtFUkJ4N01CNlZ2ak9rUks5SXBPcXNvSWl3c1lTSU9hWEROd3ZLQXplTFNiTGhIazNoN0xwME85aVBjcm5DdnpwR1RZeDRnZHVrcUREUXlTQm44Tl94RjA0b1hOVHlLN2hIQjhaYWkzX0RsMkZlakQwSkNXUFlwVlY2Zk9qQnhjMGpDdUZmQ1ZlQlFReHAzY1ptSHM0NWxqSm1ZVUZiLVlPd0hQX2d3STQ3WHhWcTVoMXVSRnMzRjNISGJPbjdrZ1NzTFFxTVQ5bWNEYnN1YUlwTmYwdm9oMTV6S2dlUEljSzZxdw?oc=5,Thames Water investors say temporary nationalisation would slow its recovery Trending Now Infrastructure,,
MENTIONED,8,Thames Water,Water,Google News: Thames Water,news.google.com,2026-05-14T06:14:00+00:00,How poor communication is worsening Thames Water chaos in Chingford - Epping Forest Guardian,https://news.google.com/rss/articles/CBMioAFBVV95cUxNamJhNmJpaEhyNjh1Z3ZPVnpkZ1dDemd2UlZITUltaFJYLXNFc0V2TUk1LUxPNjZCb0ZKZ3ZOa2dRZjZuN3BkcjkweTMwU1c1MnRxSkdzVzBDT0ZzRWdXY0l5bDhOYXJvTUFIN1dCZ0hfLWhyMlZobTFhUmxTeWFVTW5weGpObW42UUE1VWtGVnRybjc0R2lUQWRlaEVCTnp6?oc=5,How poor communication is worsening Thames Water chaos in Chingford Epping Forest Guardian,,
MENTIONED,8,Portsmouth Water,Water,Google News: Portsmouth Water,news.google.com,2026-05-15T15:43:56+00:00,"Ancala-backed Portsmouth Water embarks on two new reservoir pipelines - Institutional Real Estate, Inc.",https://news.google.com/rss/articles/CBMilwFBVV95cUxQVkZVYjE3X0ljZnAzcmFDY1N0b0ZUWnlGWGY0TTREUkIyamJpcFZWMG1qZmxLRkxlV0tMWTBVU0FHbzJHMndmWHlqcXNOeXVBVW9ZYkw1Q3lDcFdTTTZFUFBoZGt6V2I2andVeUNpRE5ocVlGNFNqbW9ZcERRb3BVek0yTUF4RXoyeXJURGJFVkFwanY3cFN3?oc=5,"Ancala-backed Portsmouth Water embarks on two new reservoir pipelines Institutional Real Estate, Inc.",,
MENTIONED,8,NI Water,Water,Google News: NI Water,news.google.com,2026-05-18T09:05:46+00:00,NI Water’s volunteers support Footprints Women’s Centre - Belfast Media Group,https://news.google.com/rss/articles/CBMihwFBVV95cUxPSDV5b2s4azNWT2sxOHpXVC13ZDVxOVlnUHpOWUU4SkVQYzQ4cENFcWVwNUFpUTk5T2xoUFJham9DRTNMMEpJcnQtXzFpZm9jajJ0aGNnSms3cWtvblhma0lwclJiMHVaTW53RkpKY3JGS3I0N1RtTE9FandHOVhvbllSbVB6Z2s?oc=5,NI Water’s volunteers support Footprints Women’s Centre Belfast Media Group,,
MENTIONED,8,National Grid,Electricity,Google News: National Grid,news.google.com,2026-05-14T09:55:15+00:00,"Market Open: ITV Sky Talks, National Grid Investment - Yahoo Finance UK",https://news.google.com/rss/articles/CBMif0FVX3lxTE5DOG9melZCbE55azBoX3U3ZzNyZ1hycENLUkdlN1lhMEtEQkpVYnVDaE9uaHVtZUt1azNZM0lCc3VhZHM0eGduTE85VjNyM2tUcGc2ZnRiRG5YQzF6aGtUaDZIaXJYWUl2Z0xoZjRjUVFBQllGZm9rb3FWeEVxUnc?oc=5,"Market Open: ITV Sky Talks, National Grid Investment Yahoo Finance UK",,
MENTIONED,8,UK Power Networks,Electricity,Google News: UK Power Networks,news.google.com,2026-05-13T10:20:50+00:00,UK Power Networks to lead eHGV project - Transport + Energy,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPeGwxVHFyVDFfSkJTdGlUNmlLbUJxWkFQME1GbzloQjcwVUFZeFhXVC1IMkZJWms4OF9CS0NQaEZQVHFHU0lpaDFDTklTcThOQWdiSHU1cm4wUDlXakNiVllSZ3pXWTlYOUdLUFctdUsyVVdSTTRqd1RfT1R4bG5Oa3ptT2FOaUJT?oc=5,UK Power Networks to lead eHGV project Transport + Energy,,+1 other outlet covered this
